periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,Emp,sEmp,version
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,2,81,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,2,733,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,2,109,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,2,194,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,2,175,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,2,86,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,2,539,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,2,79,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,2,138,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,2,144,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,2,81,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,2,11786,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,2,1464,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,2,3387,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,2,3294,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,2,1775,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,2,288,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,2,37,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,2,71,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,2,84,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,2,45,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,2,278,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,2,29,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,2,69,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,2,68,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,2,47,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,2,286,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,2,28,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,2,60,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,2,75,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,2,95,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,2,13578,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,2,2130,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,2,3923,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,2,3884,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,2,2097,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,2,552,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,2,89,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,2,140,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,2,156,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,2,83,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,2,341,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,2,58,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,2,85,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,2,72,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,2,38,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,2,231,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,2,38,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,2,67,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,2,63,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,2,40,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,2,11424,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,2,1898,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,2,3467,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,2,3208,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,2,1586,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,2,192,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,2,38,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,2,56,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,2,46,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,2,20,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
